year,wrkstat,hrs1,hrs2,marital,martype,agewed,divorce,widowed,childs,age,degree,padeg,madeg,spdeg,major1,sex,race,born,parborn,babies,preteen,teens,adults,income,rincome,region,attend,postlife,happy,hapmar,health,manners,success,honest,clean,judgment,control,role,amicable,obeys,responsi,consider,interest,studious,mannersy,successy,honesty,cleany,judgmeny,controly,roley,amicably,obeysy,responsy,considey,interesy,studiouy,mannersz,successz,honestz,cleanz,judgmenz,controlz,rolez,amicablz,obeysz,responsz,considez,interesz,studiouz,obey,popular,thnkself,workhard,helpoth,chldsex,chldsex1,agedchld,partfull,jobinc,jobpay,sexeduc,arrest,loclived,god,racpromo,impfinan,kdeduc1,kdeduc2,kdeduc3,kdeduc4,kdeduc5,kdeduc6,kdeduc7,kdeduc8,kdeduc9,meltpot,hspasn10,immecon,immunemp,immunite,obrespct,balwkfam,hapfeel,sad,worried,showangr,angrywrk,wkfambiz,fambiz,typeorg,hlthinsr,mntlcare,immcrmup,immnew,immnojob,numcntct,numprobs,howfree,rhowfree,ethimp,ethdiff,wrktype,yearsjob,wkvsfam,famvswk,secondwk,overwork,wkracism,physhlth,height,misswork,natmeet,ownhh1,numemps,compwage,startbiz,ownbiz,numown,yearbiz,paidemps,bizgross,bizshare,owninc,whybiz,numemps5,agecmeus,marunion,hssexed,localgvt,unhappy,meovrwrk,jobvsfam,happy7,famwkbst,famwklst,educemp,hiinc,workweek,numemply,hapunhap,obeythnk,comtype,livecom1,citizen,parcit,ethclose,immimp,immcult,immeduc,immassim,chldeduc,hrdshp6,ethnic,uscitzn,famgen,talkspvs,wtssall
2018,3,,10,1,1,,2,2,0,71,3,1,3,3,16,2,2,1,0,0,0,0,2,12,12,5,7,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,1,2,,,,2,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,4,3,2,4,2,10,63,0,,,,3,,,,,,,,,,,,,,,,3,,,,,,,,,1,,,,,,,,,,,,,97,,1,,0.94299711
2018,1,37,,1,1,,2,2,2,58,2,1,1,1,16,2,2,1,0,0,1,0,3,12,12,5,3,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,20,4,3,2,2,2,4,66,1,,,,3,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,1,,5,,1.414495664
2018,8,,,2,,,2,,2,88,0,0,0,,,2,1,2,8,0,0,0,3,,,5,7,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,4,2,,,,,,,2,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,38,1,3,,1.414495664
2018,1,40,,1,1,,2,2,2,34,1,1,1,1,,1,1,1,0,0,0,0,2,12,12,5,2,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,2,4,,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,4,4,2,4,2,0,72,0,2,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,30,,1,,0.94299711
2018,4,,,5,,,,,4,52,1,1,3,,,2,1,1,0,0,0,0,2,10,10,5,2,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,3,1,4,,,,2,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,,0.94299711
2018,5,,,1,1,,2,2,2,71,0,,,0,,2,1,2,8,0,0,1,4,,,5,5,1,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,38,1,6,,1.885994219
2018,2,20,,1,1,,2,2,1,21,1,,1,0,,2,3,1,8,1,0,0,2,,9,5,3,1,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,2,3,2,3,2,10,62,2,,,,3,,,,,,,,,,,,,,,,4,,,,,,,,,1,,,,,,,,,,,,,,,2,,0.94299711
2018,1,32,,5,,,,,2,23,1,,1,,,1,2,1,0,2,0,0,2,8,,5,0,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,2,3,,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.25,3,2,2,3,2,0,70,0,2,,,5,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,2,,0.94299711
2018,5,,,2,,,2,,0,82,1,0,0,,,1,2,1,0,0,0,0,1,2,,5,0,1,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,2,,,,,,,,,,,,,97,,1,,0.471498555
2018,2,30,,1,1,,2,2,3,34,1,,2,2,,1,2,1,0,1,2,0,3,12,12,5,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,1,2,4,,,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,3,3,1,2,2,0,65,5,1,,,3,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,,6,,1.414495664
2018,1,37,,3,,,,2,3,32,1,,0,,,2,2,1,1,2,1,1,2,11,10,5,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,1,2,4,,,,1,,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,1,1,2,3,2,7,65,7,,,,3,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,39,,5,,0.94299711
2018,2,30,,3,,,,2,0,43,4,0,0,,9,2,2,2,8,0,0,0,1,12,12,5,7,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.25,3,3,1,4,2,0,66,0,,,,1,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,1,2,1,,0.471498555
2018,7,,,2,,,2,,2,75,1,0,0,,,2,2,1,0,0,0,0,1,12,,5,5,2,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,1,,1,,0.471498555
2018,1,50,,1,1,,2,2,1,46,1,,3,1,,1,1,2,8,0,0,1,2,12,12,5,0,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,4,3,1,,,,1,,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,2,3,2,2,2,0,66,0,,,,3,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,38,2,2,,0.94299711
2018,1,60,,5,,,,,0,33,1,1,1,,,1,3,2,8,0,0,0,2,12,12,5,0,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.75,2,2,2,4,2,20,67,0,,,,3,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,25,2,1,,0.94299711
2018,5,,,3,,,,2,4,79,0,0,0,,,2,3,2,8,0,0,0,1,9,,5,7,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,2,1,,,,,,,2,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,38,1,1,,0.471498555
2018,3,,40,3,,,,2,2,50,1,0,0,,,2,1,2,8,0,0,0,2,,,5,4,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,5,3,2,,,,2,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,4,3,1,,2,0,66,0,1,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,38,2,1,,0.94299711
2018,2,20,,3,,,,2,4,40,3,0,0,,1,2,1,2,8,0,2,0,2,12,,5,7,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,4,2,1,,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,3,3,2,2,2,0,65,0,1,,0,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,38,1,2,,0.94299711
2018,5,,,2,,,2,,6,89,0,,,,,2,2,2,8,0,1,0,1,3,,5,3,1,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,4,3,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,39,1,4,,0.471498555
2018,1,40,,1,1,,2,2,3,65,1,1,1,1,,1,3,2,2,0,0,0,3,12,12,5,7,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,2,1,4,,,,1,,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,18,4,4,2,3,2,0,70,0,,,,5,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,38,1,2,,1.414495664
2018,5,,,3,,,,2,2,69,1,,1,,,2,2,1,0,0,0,0,1,12,,5,6,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,4,1,2,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,39,,1,,0.471498555
2018,5,,,3,,,,2,3,73,1,0,0,,,1,2,1,0,0,0,0,2,12,,5,7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,3,1,4,,,,,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,1,,1,,0.94299711
2018,2,30,,5,,,,,2,53,0,,0,,,2,1,2,8,0,0,1,3,,9,5,0,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.25,2,2,2,2,2,0,64,0,,,0,1,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,38,2,6,,1.414495664
2018,7,,,1,1,,2,2,1,46,2,,0,1,1,2,1,1,8,0,0,0,2,12,,5,3,1,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,3,4,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,38,,1,,0.94299711
2018,1,50,,3,,,,2,1,56,1,1,,,,2,1,1,8,0,0,0,1,12,12,5,2,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,3,3,2,3,2,0,64,0,,,,3,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,38,,1,,0.471498555
2018,1,40,,1,1,,1,2,5,71,1,0,0,3,,1,1,1,8,0,0,0,2,12,12,5,8,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,4,2,1,,,,1,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,2,3,2,3,2,0,72,0,1,,4,5,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,29,,1,,0.94299711
2018,1,40,,5,,,,,0,33,1,,1,,,1,1,1,0,0,0,0,1,12,12,5,3,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,2,2,3,2,0,69,0,,,,3,,,,,,,,,,,,,,,,4,,,,,,,,,1,,,,,,,,,,,,,8,,1,,0.471498555
2018,5,,,3,,,,2,1,68,1,1,4,,,2,1,2,1,0,0,0,1,,,5,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,,,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,41,1,1,,0.471498555
2018,5,,,2,,,1,,4,89,1,,0,,,2,1,2,8,0,0,0,1,12,,5,3,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,2,,,,,,,,,,,,,21,1,1,,0.471498555
2018,2,22,,5,,,,,0,19,0,0,0,,,1,1,2,8,0,0,0,1,9,,5,3,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,3,2,2,1,7,,0,,,,3,,,,,,,,,,,,,,,,4,,,,,,,,,2,,,,,,,,,,,,,38,2,1,,0.471498555
2018,7,,,5,,,,,0,26,3,,3,,70,1,2,1,8,0,0,0,3,,4,5,5,1,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,4,1,3,,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,39,,4,,1.414495664
2018,1,44,,3,,,,2,0,28,4,4,1,,34,2,1,2,8,0,0,0,1,12,12,5,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.75,4,4,2,3,2,0,62,0,,,,3,,,,,,,,,,,,,,,,4,,,,,,,,,1,,,,,,,,,,,,,38,2,1,,0.471498555
2018,5,,,3,,,,2,2,70,1,0,0,,,1,1,2,8,0,0,0,1,7,,5,0,2,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,2,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,38,1,1,,0.471498555
2018,1,35,,1,1,,2,2,1,38,0,0,0,0,,2,2,2,8,0,1,0,2,12,11,5,7,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,3,2,1,,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,4,3,2,3,2,0,60,0,1,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,39,1,2,,0.94299711
2018,1,40,,1,1,,2,2,4,39,4,1,1,3,9,1,1,1,0,0,0,0,2,,12,3,3,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,2,1,3,,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,2,3,2,3,2,0,74,0,1,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,0.94299711
2018,7,,,5,,,,,0,19,1,3,2,,,1,3,2,8,0,0,0,4,12,,3,7,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,40,1,2,,1.885994219
2018,3,,40,1,1,,2,2,1,45,4,4,2,4,18,1,1,1,0,0,1,0,2,,12,3,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,1,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,18,2,2,2,2,2,0,72,0,2,,,3,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,2,,1.18945145
2018,1,50,,1,1,,2,2,1,47,4,0,0,1,21,2,1,1,8,0,0,0,2,,12,3,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,3,3,2,3,2,0,67,0,,,,3,,,,,,,,,,,,,,,,4,,,,,,,,,1,,,,,,,,,,,,,11,,1,,0.94299711
2018,1,40,,1,1,,2,2,2,46,4,3,3,4,33,1,1,1,0,0,0,0,2,12,12,3,3,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,19,3,3,1,2,2,3,72,0,,,,3,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,11,,1,,0.94299711
2018,2,,,5,,,,,0,19,0,3,2,,,2,1,1,0,0,0,0,3,12,2,3,1,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,2,1,3,,,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,40,,2,,1.414495664
2018,1,45,,3,,,,2,2,48,3,3,4,,9,2,2,1,0,0,0,0,1,12,12,3,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,2,1,,,,1,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,2,2,3,2,0,63,0,2,,,3,,,,,,,,,,,,,,,2,5,,,,,,,,,,,,,,,,,,,,,,1,,1,,0.471498555
2018,7,,,1,1,,2,2,3,38,1,,1,4,,2,1,1,0,0,0,0,2,,,3,5,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,0.94299711
2018,4,,,5,,,,,0,24,3,2,1,,42,1,2,1,0,0,0,0,2,12,,3,2,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,2,3,,,,2,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,,2,,0.94299711
2018,7,,,5,,,,,1,54,1,,0,,,2,2,1,0,0,0,0,1,7,,3,0,1,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,2,,,,,,,,,,,,,1,,1,,0.471498555
2018,1,36,,2,,,2,,3,50,2,2,,,9,1,2,1,0,0,0,0,2,11,11,3,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,3,2,,,,1,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.75,2,3,2,3,2,0,73,0,,,0,1,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,1,,1,,0.94299711
2018,1,53,,3,,,,2,2,48,1,2,2,,,1,2,1,0,0,0,0,4,12,12,3,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,3,2,,,,1,,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.75,2,3,2,3,2,2,72,0,2,,,3,,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,1,,2,,4.717935919
2018,2,20,,5,,,,,0,25,1,,1,,,1,2,1,0,1,1,0,2,11,5,3,0,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.75,3,4,2,3,1,0,70,0,,,,1,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,1,,5,,0.94299711
2018,1,40,,3,,,,2,3,59,1,1,1,,,1,2,1,0,0,0,0,1,12,12,3,0,1,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,4,2,1,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,1,2,2,2,2,0,67,0,1,,,5,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,0.471498555
2018,1,40,,5,,,,,0,25,1,0,0,,,1,2,1,1,0,0,0,4,12,,3,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,2,1,4,,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,4,4,2,3,2,0,69,4,1,,,2,,,,,,,,,,,,,,,3,5,,,,,,,,,,,,,,,,,,,,,,,,1,,1.885994219
2018,1,47,,1,1,,2,2,1,28,2,,1,1,51,2,2,1,0,0,0,0,2,12,12,3,8,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,2,2,1,3,1,0,70,0,,,,5,,,,,,,,,,,,,,,,4,,,,,,,,,1,,,,,,,,,,,,,,,1,,0.94299711
2018,1,40,,5,,,,,2,40,1,0,2,,,2,2,1,0,0,0,0,1,10,9,3,5,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,3,4,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,2,2,2,3,2,0,65,0,1,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,0.471498555
2018,5,,,1,1,,2,2,3,73,4,1,1,4,36,2,1,1,1,0,0,0,2,12,,3,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,1,,,,,,,,,,,,,4,,1,,0.94299711
2018,1,57,,1,1,,1,2,2,50,0,1,,2,,1,1,1,0,0,0,0,2,12,12,3,2,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,1,2,2,3,2,6,72,0,,,,3,,,,,,,,,,,,,,,,5,,,,,,,,,2,,,,,,,,,,,,,3,,1,,0.94299711
2018,1,42,,5,,,,,0,20,1,4,1,,,2,1,1,0,0,0,0,4,12,7,3,0,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,1,3,2,4,2,1,66,0,,,,2,,,,,,,,,,,,,,,,4,,,,,,,,,2,,,,,,,,,,,,,30,,2,,1.885994219
2018,1,60,,1,1,,2,2,2,43,1,3,1,1,,1,1,1,0,,,,2,12,12,3,4,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,2,1,3,,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,18,1,3,2,3,1,4,70,1,1,,,3,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,2,,0.94299711
2018,5,,,1,1,,1,2,0,68,3,3,1,3,32,2,1,1,0,0,0,0,2,12,,3,5,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,3,2,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,24,,1,,2.35896796
2018,2,35,,5,,,,,0,18,1,3,3,,,1,1,1,0,0,0,0,3,12,2,3,6,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,4,1,2,,,,2,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,3,3,2,3,2,0,77,0,2,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,14,,2,,1.414495664
2018,1,40,,1,1,,2,2,4,54,1,0,0,1,,2,2,1,0,0,0,0,2,,,3,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.25,3,3,2,,2,0,66,0,1,,,5,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,,1,,0.94299711
