year,age,educ,degree,sex,race,partyid,othlang,letin1a,coninc,vstrat,vpsu,wtssnrps,prez,age_c,decrease_imm
2016,53,14,2,2,1,1,2,2,49005,3201,1,1.040737356,1,50,0
2016,50,14,1,1,1,5,2,3,163843.847,3201,1,1.976478961,1,50,0
2016,23,11,1,2,3,2,1,,23595,3201,1,1.209912649,1,18,
2016,45,12,1,1,2,0,2,3,49005,3201,1,1.39655798,1,40,0
2016,71,14,2,1,1,6,2,,49005,3201,1,1.102830023,1,70,
2016,33,12,1,2,2,0,1,4,363,3201,1,0.422060222,1,30,1
2016,86,12,1,2,1,6,2,3,363,3201,1,1.12454324,1,80,0
2016,32,12,1,1,2,2,2,3,6534,3201,1,1.932210996,1,30,0
2016,60,,1,2,2,0,2,,9982.5,3201,1,0.391153477,1,60,
2016,76,10,0,1,1,3,2,5,32670,3201,2,0.54692986,1,70,1
2016,33,13,1,2,1,3,1,,39930,3201,2,0.720979752,1,30,
2016,56,13,1,1,1,,1,,39930,3201,2,1.388261804,1,50,
2016,62,10,0,2,3,0,1,3,3993,3201,2,0.349066776,1,60,0
2016,31,18,4,1,2,2,2,3,27225,3201,2,0.322861859,1,30,0
2016,43,13,1,1,2,0,2,1,19965,3201,2,0.539131438,1,40,0
2016,58,12,1,2,1,0,2,3,72600,3201,2,0.657115227,1,50,0
2016,32,11,0,2,2,3,2,,32670,3201,2,1.038015732,1,30,
2016,23,10,0,2,3,2,1,3,17242.5,3201,2,3.300677848,1,18,0
2016,37,12,1,2,1,3,1,,49005,3201,2,3.158476638,1,30,
2016,25,15,2,2,1,4,2,,15427.5,3201,2,0.807876936,1,18,
2016,76,3,0,2,1,0,1,3,3993,3201,2,1.410095393,1,70,0
2016,71,19,4,1,1,0,2,3,,3202,1,1.754405189,1,70,0
2016,22,14,1,1,2,3,2,3,,3202,1,1.123030894,1,18,0
2016,74,18,4,1,1,1,2,3,87120,3202,1,0.784962713,1,70,0
2016,75,12,1,2,1,4,2,,23595,3202,1,0.687935175,1,70,
2016,32,12,1,1,1,2,2,3,27225,3202,1,3.712197103,1,30,0
2016,68,12,1,2,1,3,2,,49005,3202,1,1.539660354,1,60,
2016,55,12,1,1,1,4,2,5,116160,3202,1,3.454417515,1,50,1
2016,46,14,1,1,2,1,2,,59895,3202,1,0.979904027,1,40,
2016,58,12,1,2,1,0,2,5,32670,3202,1,0.901524236,1,50,1
2016,35,12,1,1,1,6,2,4,72600,3202,2,2.353895548,1,30,1
2016,59,16,3,1,1,2,2,5,59895,3202,2,2.542270543,1,50,1
2016,43,16,3,2,1,3,1,4,87120,3202,2,1.730439665,1,40,1
2016,58,16,3,2,1,6,2,,87120,3202,2,0.595720612,1,50,
2016,79,14,1,2,1,0,2,3,23595,3202,2,0.687935175,1,70,0
2016,40,12,1,2,1,2,2,,32670,3202,2,0.988377402,1,40,
2016,44,12,1,2,3,0,1,1,27225,3202,2,1.475315148,1,40,0
2016,68,16,3,2,3,5,1,3,72600,3202,2,2.479282556,1,60,0
2016,36,20,4,2,1,1,1,,23595,3202,2,0.89272814,1,30,
2016,70,17,1,1,1,5,1,2,9982.5,3202,2,1.805118091,1,70,0
2016,28,15,1,1,1,0,2,,59895,3202,2,0.878565274,1,18,
2016,35,16,3,2,2,1,1,4,,3202,2,0.684195669,1,30,1
2016,33,16,4,1,3,2,1,3,39930,3202,2,2.11547944,1,30,0
2016,23,17,3,1,1,3,1,,23595,3202,2,3.054459066,1,18,
2016,47,16,4,2,1,0,2,2,87120,3203,1,0.648247048,1,40,0
2016,25,16,3,2,3,1,1,3,101640,3203,1,1.397661513,1,18,0
2016,70,12,1,2,1,0,1,3,59895,3203,1,3.07665432,1,70,0
2016,20,13,1,1,1,5,1,3,,3203,1,1.716935765,1,18,0
2016,41,19,4,1,1,4,2,,163843.847,3203,1,1.485669993,1,40,
2016,53,16,3,2,1,6,2,4,,3203,1,2.295844038,1,50,1
2016,42,16,3,2,1,2,2,5,116160,3203,1,0.920762368,1,40,1
2016,40,17,4,2,1,1,1,3,59895,3203,2,0.648247048,1,40,0
2016,57,17,4,2,1,1,1,5,49005,3203,2,0.595720612,1,50,1
2016,59,20,4,2,1,0,1,,6534,3203,2,0.973803362,1,50,
2016,35,10,0,2,1,0,1,3,9982.5,3203,2,2.867447693,1,30,0
2016,26,13,1,1,2,3,2,,15427.5,3203,2,0.574660954,1,18,
2016,35,12,1,1,2,3,2,1,363,3203,2,1.373789486,1,30,0
2016,51,12,1,2,2,3,2,,6534,3203,2,0.392918998,1,50,
2016,39,13,1,2,2,1,1,4,19965,3203,2,0.790666851,1,30,1
2016,27,11,1,2,3,1,2,3,1452,3203,2,0.895856111,1,18,0
2016,30,10,0,1,3,0,2,,23595,3203,2,1.216292396,1,30,
2016,29,12,1,1,3,4,1,4,17242.5,3203,2,1.201481495,1,18,1
2016,39,10,0,2,2,1,2,5,363,3203,2,0.435004226,1,30,1
2016,60,11,0,2,2,0,2,2,,3204,1,1.87093242,1,60,0
2016,74,6,0,2,3,1,2,3,13612.5,3204,1,0.831869216,1,70,0
2016,74,10,0,2,2,1,2,3,9982.5,3204,1,0.463771681,1,70,0
2016,57,14,3,2,2,0,2,4,72600,3204,1,0.636955256,1,50,1
2016,80,11,1,1,2,1,2,2,39930,3204,1,0.846326757,1,80,0
2016,70,12,1,1,2,0,1,3,17242.5,3204,1,0.547778347,1,70,0
2016,35,18,3,2,2,2,2,3,59895,3204,1,1.849979248,1,30,0
2016,49,10,0,2,2,3,2,5,,3204,1,0.720358435,1,40,1
2016,36,20,4,2,1,1,1,1,39930,3204,2,0.89272814,1,30,0
2016,37,18,4,2,2,0,2,1,49005,3204,2,0.95452108,1,30,0
2016,78,19,4,2,1,0,2,,163843.847,3204,2,1.783009555,1,70,
2016,41,12,1,1,2,,2,,,3204,2,1.025989362,1,40,
2016,42,14,2,1,3,1,1,4,163843.847,3204,2,2.321845845,1,40,1
2016,35,14,2,2,1,7,1,,49005,3204,2,0.645263005,1,30,
2016,33,16,3,1,1,4,2,4,116160,3205,1,2.235317397,1,30,1
2016,44,12,1,1,1,4,2,,116160,3205,1,1.428410314,1,40,
2016,41,16,2,1,1,1,2,,49005,3205,1,4.081371985,1,40,
2016,52,12,1,1,1,6,2,5,32670,3205,1,1.129843448,1,50,1
2016,45,16,3,2,1,4,2,4,59895,3205,1,0.648247048,1,40,1
2016,41,13,1,2,3,2,2,3,17242.5,3205,1,2.696251046,1,40,0
2016,41,12,1,2,1,2,2,,17242.5,3205,1,3.049214076,1,40,
2016,68,12,1,1,1,2,2,,,3205,1,0.791538006,1,60,
2016,57,12,1,2,2,1,2,4,17242.5,3205,1,0.392918998,1,50,1
2016,72,20,4,1,2,1,1,,101640,3205,1,3.697672148,1,70,
2016,68,19,4,1,1,3,2,1,19965,3205,2,1.283150716,1,60,0
2016,50,16,3,1,1,2,2,,72600,3205,2,0.685435957,1,50,
2016,40,17,4,1,1,2,2,,101640,3205,2,0.74587286,1,40,
2016,58,15,1,1,1,7,2,3,39930,3205,2,0.691177558,1,50,0
2016,43,16,1,1,1,1,1,,15427.5,3205,2,0.795761608,1,40,
2016,25,16,3,1,2,2,2,1,4719,3205,2,0.926720387,1,18,0
2016,33,20,4,1,3,3,1,,27225,3205,2,1.139033591,1,30,
2016,27,16,3,1,1,2,2,,163843.847,3205,2,2.079952379,1,18,
2016,58,16,3,2,2,1,2,,39930,3205,2,1.789766761,1,50,
2016,66,12,1,2,1,2,2,3,87120,3205,2,1.830784517,1,60,0
2016,66,12,1,1,1,2,2,4,1452,3205,2,0.791538006,1,60,1
2016,89,12,1,2,1,2,2,,,3205,2,1.12454324,1,80,
2016,29,14,2,2,3,2,2,,49005,3205,2,3.68147398,1,18,
2016,89,8,0,2,1,0,1,4,9982.5,3205,2,2.098670677,1,80,1
2016,78,12,1,2,1,1,2,,23595,3206,1,1.12454324,1,70,
2016,52,12,1,2,1,0,1,5,8167.5,3206,1,1.038937561,1,50,1
2016,50,11,1,1,1,3,2,4,9982.5,3206,1,0.691177558,1,50,1
2016,25,16,3,2,1,6,2,,27225,3206,1,1.022687125,1,18,
2016,37,16,3,1,1,2,2,1,101640,3206,1,2.467424034,1,30,0
2016,54,16,3,2,1,1,2,,,3206,1,1.741825133,1,50,
2016,52,14,2,1,3,0,,1,,3206,1,1.520990438,1,50,0
2016,48,14,1,1,1,5,1,3,163843.847,3206,1,1.492103322,1,40,0
2016,32,20,4,2,3,1,1,3,,3206,1,1.14084564,1,30,0
2016,29,17,3,2,1,7,1,,363,3206,1,1.051662534,1,18,
2016,75,19,3,2,1,1,2,,87120,3206,1,2.314288305,1,70,
2016,59,19,4,2,1,2,1,3,163843.847,3206,1,1.286787291,1,50,0
2016,81,13,1,1,1,1,2,,59895,3206,1,4.452927989,1,80,
2016,69,12,1,2,1,5,2,5,,3206,2,1.830784517,1,60,1
2016,55,18,4,2,1,1,2,4,163843.847,3206,2,1.826345524,1,50,1
2016,52,15,1,2,1,4,2,,59895,3206,2,0.600710706,1,50,
2016,33,16,3,2,1,7,1,,,3206,2,0.48529325,1,30,
2016,56,12,1,1,1,5,2,4,163843.847,3206,2,2.969973015,1,50,1
2016,71,16,4,1,1,3,2,3,72600,3206,2,3.259301789,1,70,0
2016,21,15,1,1,1,5,2,5,163843.847,3206,2,1.210472778,1,18,1
2016,49,12,1,2,1,1,2,3,101640,3206,2,1.000315229,1,40,0
2016,26,16,3,1,1,5,2,,163843.847,3206,2,2.374745473,1,18,
2016,33,16,3,2,1,0,2,2,49005,3206,2,0.639902816,1,30,0
2016,36,20,4,1,1,5,1,1,87120,3206,2,1.144736096,1,30,0
2016,68,12,1,1,2,0,2,4,49005,3206,2,0.846326757,1,60,1
2016,27,16,2,2,2,1,2,4,49005,3206,2,0.499444728,1,18,1
2016,60,14,1,2,2,0,2,,9982.5,3207,1,0.392918998,1,60,
2016,48,12,1,1,1,5,2,4,39930,3207,1,0.752120714,1,40,1
2016,47,12,1,2,2,2,1,,39930,3207,1,1.209465865,1,40,
2016,36,14,2,2,1,2,1,4,,3207,1,1.054788557,1,30,1
2016,89,12,1,2,1,1,2,3,11797.5,3207,1,0.687935175,1,80,0
2016,64,12,1,2,1,4,2,,9982.5,3207,2,0.919816249,1,60,
2016,38,16,3,2,1,3,2,3,116160,3207,2,1.055173696,1,30,0
2016,62,12,1,1,1,6,2,,49005,3207,2,0.463372693,1,60,
2016,62,16,3,2,1,5,2,5,72600,3207,2,0.535418327,1,60,1
2016,65,14,2,2,1,3,2,,,3207,2,1.043013082,1,60,
2016,60,14,1,1,1,4,2,5,,3207,2,0.659126903,1,60,1
2016,47,16,3,2,1,4,2,,1452,3207,2,0.434591629,1,40,
2016,62,14,2,1,1,4,2,,49005,3207,2,0.463372693,1,60,
2016,51,16,3,2,1,0,2,3,163843.847,3208,1,1.514935393,1,50,0
2016,43,16,3,2,1,1,2,,163843.847,3208,1,0.953659185,1,40,
2016,47,14,1,1,3,4,1,3,163843.847,3208,1,1.571304754,1,40,0
2016,57,12,1,2,1,3,2,3,49005,3208,1,0.432637418,1,50,0
2016,30,16,3,1,1,2,2,3,27225,3208,1,0.974984643,1,30,0
2016,39,18,4,1,1,0,2,,163843.847,3208,1,0.957219449,1,30,
2016,37,15,2,2,1,3,1,3,32670,3208,1,0.759668495,1,30,0
2016,52,12,1,2,3,3,2,,,3208,1,0.691726492,1,50,
2016,61,18,4,2,3,1,2,3,13612.5,3208,1,0.360815024,1,60,0
2016,58,12,1,1,1,2,2,,59895,3208,1,0.986347338,1,50,
2016,31,14,2,1,1,1,1,4,3993,3208,1,1.0542957,1,30,1
2016,52,16,3,2,3,0,1,,32670,3208,1,0.957010861,1,50,
2016,46,16,2,2,1,0,1,1,32670,3208,1,0.666638658,1,40,0
2016,25,13,1,2,1,5,1,4,87120,3208,2,2.075930855,1,18,1
2016,54,12,0,1,3,3,1,3,72600,3208,2,1.854016279,1,50,0
2016,33,15,1,2,3,2,1,3,39930,3208,2,1.643649364,1,30,0
2016,33,18,4,1,3,1,1,3,59895,3208,2,1.5235879,1,30,0
2016,61,12,1,2,1,1,2,,9982.5,3208,2,0.432637418,1,60,
2016,65,,,2,1,0,,3,,3208,2,1.553428867,1,60,0
2016,53,12,1,2,1,1,1,,,3208,2,1.120330399,1,50,
2016,66,11,0,2,3,0,1,5,,3208,2,1.208895523,1,60,1
2016,41,12,1,2,1,1,1,,5445,3208,2,0.357036181,1,40,
2016,57,13,1,2,1,2,2,3,59895,3208,2,0.884270053,1,50,0
2016,50,12,1,1,2,0,2,,59895,3208,2,0.325601195,1,50,
2016,75,14,1,1,2,0,2,,,3208,2,1.283256258,1,70,
2016,22,11,0,2,2,0,1,3,17242.5,3208,2,0.810741444,1,18,0
2016,27,14,0,1,1,2,1,,13612.5,3208,2,2.75654735,1,18,
2016,20,12,0,2,1,3,1,2,363,3208,2,0.429850827,1,18,0
2016,55,20,4,1,1,1,1,,72600,3208,2,0.493657329,1,50,
2016,49,14,1,2,1,3,1,3,23595,3208,2,1.020408556,1,40,0
2016,51,14,1,2,3,3,2,5,49005,3209,1,0.363837416,1,50,1
2016,56,16,3,1,1,1,2,3,101640,3209,1,1.158952806,1,50,0
2016,41,18,4,2,3,3,1,,163843.847,3209,1,0.950032628,1,40,
2016,67,14,1,1,1,5,2,,32670,3209,1,0.432335311,1,60,
2016,38,12,1,2,2,0,2,3,8167.5,3209,1,0.303971683,1,30,0
2016,76,16,4,2,3,3,1,,27225,3209,1,0.760119249,1,70,
2016,66,14,2,1,2,1,2,4,11797.5,3209,1,0.37287918,1,60,1
2016,84,17,3,2,3,4,1,,8167.5,3209,1,1.242539987,1,80,
2016,32,12,0,1,2,3,2,3,6534,3209,1,0.599569571,1,30,0
2016,46,16,3,1,2,0,1,,8167.5,3209,1,0.351367159,1,40,
2016,25,13,1,1,3,1,1,3,,3209,1,1.778368502,1,18,0
2016,67,18,4,1,1,0,2,,49005,3209,1,0.826107682,1,60,
2016,34,12,1,1,2,3,1,1,59895,3209,1,0.649575539,1,30,0
2016,29,8,0,2,3,3,2,3,363,3209,2,4.057353698,1,18,0
2016,51,1,0,2,1,3,2,2,11797.5,3209,2,0.958648693,1,50,0
2016,39,14,1,2,3,0,1,,15427.5,3209,2,4.456383971,1,30,
2016,39,9,0,2,3,3,2,2,13612.5,3209,2,0.918611024,1,30,0
2016,51,2,0,2,1,3,2,,19965,3209,2,1.292369066,1,50,
2016,40,8,0,2,3,1,2,3,49005,3209,2,1.424071408,1,40,0
2016,32,9,0,1,1,1,1,4,17242.5,3209,2,0.768475106,1,30,1
2016,38,14,2,1,1,1,1,1,39930,3209,2,1.215531719,1,30,0
2016,79,13,1,2,1,0,2,,17242.5,3209,2,0.809906464,1,70,
2016,49,16,3,1,3,4,2,3,101640,3210,1,0.831039687,1,40,0
2016,22,15,2,1,1,2,1,4,59895,3210,1,2.396909967,1,18,1
2016,30,16,3,1,2,3,1,3,72600,3210,1,0.564426571,1,30,0
2016,47,15,1,1,1,1,2,3,163843.847,3210,1,1.229771061,1,40,0
2016,55,12,1,1,1,2,1,4,72600,3210,1,0.617116569,1,50,1
2016,30,16,3,1,1,3,1,2,59895,3210,1,0.402149204,1,30,0
2016,29,16,3,1,2,2,2,4,87120,3210,1,1.001148918,1,18,1
2016,37,16,3,1,1,1,2,,49005,3210,1,0.53026991,1,30,
2016,67,20,4,2,1,1,1,3,15427.5,3210,1,0.803178584,1,60,0
2016,38,16,3,2,3,5,1,4,101640,3210,2,0.883872973,1,30,1
2016,81,11,1,2,1,4,2,5,,3210,2,0.495457289,1,80,1
2016,35,14,2,1,2,2,2,3,15427.5,3210,2,0.349749728,1,30,0
2016,46,20,4,1,1,4,1,3,163843.847,3210,2,3.456659657,1,40,0
2016,37,12,1,1,1,3,2,3,116160,3210,2,0.692538943,1,30,0
2016,21,15,1,1,3,5,1,4,49005,3210,2,2.262487364,1,18,1
2016,43,12,1,1,1,,1,4,,3210,2,1.528429881,1,40,1
2016,45,16,3,2,1,3,2,,163843.847,3210,2,0.614101654,1,40,
2016,76,19,4,2,1,6,2,5,32670,3210,2,0.803178584,1,70,1
2016,77,12,1,1,1,2,2,,49005,3210,2,1.36172073,1,70,
2016,61,16,3,2,1,1,2,4,39930,3210,2,0.429043506,1,60,1
2016,45,12,0,2,1,0,2,2,32670,3210,2,2.035036356,1,40,0
2016,47,13,1,1,1,6,2,2,59895,3210,2,0.541684309,1,40,0
2016,41,16,3,1,1,2,1,,163843.847,3210,2,0.811467793,1,40,
2016,19,12,1,2,2,6,1,3,,3211,1,0.35731112,1,18,0
2016,50,6,0,1,3,3,2,,49005,3211,1,6.610778821,1,50,
2016,25,17,1,1,3,2,1,,59895,3211,1,2.721460718,1,18,
2016,45,18,4,1,1,5,2,,163843.847,3211,1,1.278227903,1,40,
2016,21,14,2,1,1,2,1,3,32670,3211,1,0.937784355,1,18,0
2016,48,12,1,2,3,5,1,2,49005,3211,1,3.625220477,1,40,0
2016,25,17,4,1,3,0,1,,39930,3211,1,5.020225955,1,18,
2016,31,16,3,1,1,3,1,3,49005,3211,1,1.169973416,1,30,0
2016,33,18,3,2,1,2,1,,39930,3211,1,0.582516793,1,30,
2016,72,16,3,1,1,5,2,3,49005,3211,1,0.896332249,1,70,0
2016,70,12,1,2,1,6,2,2,27225,3211,1,0.809906464,1,70,0
2016,66,16,3,2,1,4,2,,163843.847,3211,1,1.816408605,1,60,
2016,57,18,4,2,3,6,1,3,163843.847,3211,1,1.433717951,1,50,0
2016,81,19,4,1,1,5,2,,87120,3211,1,1.945597456,1,80,
2016,23,16,3,1,1,4,2,3,163843.847,3211,1,1.635041367,1,18,0
2016,48,19,3,2,1,5,1,3,101640,3211,1,0.493963304,1,40,0
2016,62,18,3,2,1,6,2,,49005,3211,2,0.927918582,1,60,
2016,43,12,1,1,1,6,2,,59895,3211,2,0.99007118,1,40,
2016,34,16,1,2,1,7,1,3,39930,3211,2,1.447210503,1,30,0
2016,36,12,1,1,3,2,1,3,72600,3211,2,1.610773661,1,30,0
2016,37,12,1,1,3,5,2,5,39930,3211,2,0.946490379,1,30,1
2016,32,14,1,1,1,1,1,2,49005,3211,2,3.35839026,1,30,0
2016,53,7,0,2,3,0,1,3,39930,3211,2,0.523156487,1,50,0
2016,42,12,1,1,1,6,2,4,49005,3211,2,0.541684309,1,40,1
2016,51,12,1,1,3,6,2,5,49005,3211,2,1.119406039,1,50,1
2016,44,17,4,2,3,1,1,4,101640,3212,1,2.726246411,1,40,1
2016,36,13,1,2,1,7,2,,72600,3212,1,1.101415306,1,30,
2016,49,15,2,1,1,4,2,2,87120,3212,1,1.660316231,1,40,0
2016,49,12,1,2,3,,2,3,,3212,1,1.435534897,1,40,0
2016,35,16,3,2,1,5,2,,163843.847,3212,1,1.184721649,1,30,
2016,47,20,3,1,1,4,2,4,,3212,1,0.874170851,1,40,1
2016,29,14,3,1,2,2,2,4,163843.847,3212,1,1.414493142,1,18,1
2016,36,18,3,1,2,3,2,,59895,3212,1,0.346844363,1,30,
2016,31,12,1,1,1,6,2,4,72600,3212,1,1.702020978,1,30,1
2016,19,12,1,1,2,2,2,,,3212,1,2.080071238,1,18,
2016,25,12,1,1,2,1,2,3,,3212,1,0.808817258,1,18,0
2016,30,16,3,2,1,2,1,3,39930,3212,1,1.056565377,1,30,0
2016,62,13,1,1,1,1,2,3,59895,3212,1,2.133482,1,60,0
2016,35,20,4,2,1,6,2,,59895,3212,1,0.724749095,1,30,
2016,41,14,1,1,3,4,1,3,,3212,1,0.455543166,1,40,0
2016,62,20,4,2,1,0,1,2,49005,3212,1,0.429043506,1,60,0
2016,20,13,1,1,1,5,2,,363,3212,1,1.307942793,1,18,
2016,42,12,1,1,1,1,1,3,19965,3212,1,0.54089038,1,40,0
2016,30,13,1,2,2,1,1,4,2541,3212,1,0.303971683,1,30,1
2016,26,17,2,2,3,5,1,3,17242.5,3212,1,1.030291913,1,18,0
2016,58,16,2,2,1,4,1,5,27225,3212,1,1.006397617,1,50,1
2016,47,12,1,2,1,2,1,5,59895,3212,1,1.119027396,1,40,1
2016,61,13,1,2,2,,2,5,19965,3212,2,0.462583755,1,60,1
2016,44,11,0,1,1,3,2,,72600,3212,2,2.108321241,1,40,
2016,75,18,4,2,1,0,2,1,59895,3212,2,1.307594821,1,70,0
2016,44,18,4,2,1,4,2,,49005,3212,2,1.031632204,1,40,
2016,36,16,3,2,1,5,2,5,49005,3212,2,0.435393899,1,30,1
2016,62,16,3,2,1,2,2,3,72600,3212,2,0.701342207,1,60,0
2016,37,16,3,1,1,4,2,2,39930,3212,2,0.972354612,1,30,0
2016,69,13,1,2,1,5,2,4,23595,3212,2,0.495457289,1,60,1
2016,48,15,1,1,1,1,1,,,3212,2,0.755703544,1,40,
2016,44,20,4,2,1,2,2,3,101640,3212,2,1.128538735,1,40,0
2016,59,16,3,1,1,6,1,,27225,3212,2,1.355383997,1,50,
2016,61,14,2,2,1,3,2,3,39930,3212,2,1.452853853,1,60,0
2016,31,10,0,1,1,3,1,3,59895,3212,2,1.073137371,1,30,0
2016,54,9,0,2,1,3,2,3,23595,3212,2,1.65469862,1,50,0
2016,49,14,1,2,1,4,2,5,13612.5,3212,2,0.47078433,1,40,1
2016,47,12,1,2,1,,1,,,3212,2,1.650951548,1,40,
2016,,13,1,2,1,0,1,3,87120,3213,1,1.742511079,1,,0
2016,83,12,1,2,1,6,2,3,,3213,1,0.464400849,1,80,0
2016,38,14,2,1,2,1,2,,59895,3213,1,1.089066454,1,30,
2016,47,14,2,1,2,1,1,1,11797.5,3213,1,0.461232673,1,40,0
2016,28,14,1,1,1,2,1,,49005,3213,1,1.464685688,1,18,
2016,73,12,1,2,1,6,2,5,116160,3213,1,0.257035779,1,70,1
2016,31,17,4,2,1,0,1,3,72600,3213,1,0.431975892,1,30,0
2016,55,19,4,1,1,0,2,3,163843.847,3213,1,1.596184172,1,50,0
2016,61,16,3,1,1,2,2,4,87120,3213,1,0.925724584,1,60,1
2016,50,19,3,1,1,0,1,5,163843.847,3213,1,0.642631104,1,50,1
2016,67,11,1,2,1,2,2,5,8167.5,3213,2,0.464400849,1,60,1
2016,41,12,0,1,1,1,1,,19965,3213,2,0.674646744,1,40,
2016,22,12,1,2,3,2,1,1,19965,3213,2,1.98377398,1,18,0
2016,60,19,3,2,1,0,2,3,59895,3213,2,0.774921794,1,60,0
2016,36,16,3,2,3,1,2,,72600,3213,2,1.18919768,1,30,
2016,39,16,3,2,3,0,1,2,163843.847,3213,2,2.714107337,1,30,0
2016,40,17,3,1,2,1,1,3,27225,3213,2,0.43617487,1,40,0
2016,23,13,1,2,2,0,2,3,17242.5,3213,2,0.539036402,1,18,0
2016,63,9,0,2,2,0,2,,8167.5,3213,2,0.273380523,1,60,
2016,60,13,1,1,2,4,2,3,17242.5,3213,2,0.526148589,1,60,0
2016,40,13,1,1,2,2,2,5,17242.5,3213,2,0.984097314,1,40,1
2016,40,14,1,1,2,3,1,3,72600,3214,1,0.662701987,1,40,0
2016,30,19,4,2,1,1,1,1,116160,3214,1,1.151875341,1,30,0
2016,43,12,1,2,3,4,1,4,39930,3214,1,0.60662556,1,40,1
2016,52,10,0,2,3,0,1,3,15427.5,3214,1,0.490363795,1,50,0
2016,,16,3,1,1,7,2,3,,3214,1,0.497031332,1,,0
2016,25,13,1,2,3,3,1,3,8167.5,3214,1,0.342004164,1,18,0
2016,,20,4,1,1,2,1,2,163843.847,3214,1,0.944117849,1,,0
2016,58,16,3,1,1,7,2,4,163843.847,3214,1,1.303997179,1,50,1
2016,60,12,1,1,1,1,2,,72600,3214,1,0.587669675,1,60,
2016,44,16,3,1,1,2,1,3,72600,3214,1,1.943721333,1,40,0
2016,69,16,3,1,1,0,2,,49005,3214,1,0.529900728,1,60,
2016,66,15,1,1,1,2,2,3,101640,3214,1,0.983133145,1,60,0
2016,43,12,1,1,2,0,1,1,49005,3214,2,0.369633808,1,40,0
2016,37,12,1,1,1,0,2,3,17242.5,3214,2,0.91903956,1,30,0
2016,28,12,1,1,3,2,1,3,32670,3214,2,1.524062972,1,18,0
2016,69,16,3,2,1,0,2,2,101640,3214,2,1.263519899,1,60,0
2016,27,8,0,2,3,3,1,,2541,3214,2,0.673162027,1,18,
2016,60,18,3,2,1,5,1,5,72600,3214,2,0.884174946,1,60,1
2016,62,14,2,2,2,1,2,2,32670,3214,2,0.264053959,1,60,0
2016,74,14,1,1,2,0,2,3,13612.5,3214,2,0.349506227,1,70,0
2016,32,12,1,2,1,3,2,,363,3214,2,0.846338565,1,30,
2016,68,12,1,2,1,4,2,5,32670,3214,2,0.910731474,1,60,1
2016,39,12,1,1,1,3,2,,32670,3214,2,1.002251187,1,30,
2016,21,12,1,2,3,1,1,3,32670,3214,2,5.604635702,1,18,0
2016,52,16,3,2,1,5,2,4,163843.847,3215,1,0.402150039,1,50,1
2016,46,16,3,1,1,5,2,3,163843.847,3215,1,1.024563441,1,40,0
2016,56,12,1,1,1,6,2,,163843.847,3215,1,1.083280408,1,50,
2016,60,16,3,1,1,4,2,2,116160,3215,1,1.596184172,1,60,0
2016,22,15,1,1,1,7,2,4,101640,3215,1,1.362641021,1,18,1
2016,42,13,1,1,3,5,2,,49005,3215,1,1.71848565,1,40,
2016,35,9,1,1,3,0,1,,49005,3215,1,1.061474401,1,30,
2016,42,16,3,2,3,0,2,3,101640,3215,1,1.264975656,1,40,0
2016,58,17,3,1,1,6,2,,116160,3215,1,1.270425307,1,50,
2016,32,18,3,2,1,4,2,3,59895,3215,1,0.694511314,1,30,0
2016,59,16,3,2,1,5,2,4,163843.847,3215,1,1.410484948,1,50,1
2016,20,14,1,1,1,5,2,4,27225,3215,1,1.077482652,1,18,1
2016,44,18,4,1,1,0,2,,72600,3215,1,0.613534794,1,40,
2016,34,12,1,2,1,1,2,4,87120,3215,1,0.542627298,1,30,1
2016,62,18,4,2,1,6,2,,163843.847,3215,2,0.99302534,1,60,
2016,59,16,3,1,1,0,2,3,23595,3215,2,1.477454168,1,50,0
2016,51,16,3,2,1,3,2,,32670,3215,2,0.657380411,1,50,
2016,37,19,4,1,1,2,2,1,19965,3215,2,0.497031332,1,30,0
2016,50,20,4,1,1,3,2,3,,3215,2,0.756381704,1,50,0
2016,40,15,1,2,1,2,2,5,39930,3215,2,1.898098231,1,40,1
2016,53,12,1,1,1,3,1,4,23595,3215,2,0.466589667,1,50,1
2016,52,12,1,1,1,3,2,3,39930,3215,2,0.370192087,1,50,0
2016,52,14,1,2,1,0,2,,27225,3215,2,0.584693331,1,50,
2016,36,18,4,2,1,1,1,,163843.847,3215,2,0.812617338,1,30,
2016,46,12,1,2,1,1,2,5,87120,3215,2,1.066659972,1,40,1
2016,56,12,1,1,1,3,2,5,59895,3215,2,1.084931607,1,50,1
2016,64,13,1,2,1,1,2,,49005,3215,2,0.6154657,1,60,
2016,62,19,4,2,2,0,2,,87120,3216,1,0.780610528,1,60,
2016,35,16,3,2,3,0,1,,59895,3216,1,0.675544338,1,30,
2016,60,16,2,1,1,2,2,3,59895,3216,1,1.036918515,1,60,0
2016,36,14,2,2,2,0,2,,49005,3216,1,0.275723954,1,30,
2016,62,13,1,2,1,6,1,4,163843.847,3216,1,0.392432934,1,60,1
2016,30,16,1,1,1,4,1,,87120,3216,1,1.272131073,1,30,
2016,27,12,1,1,1,7,2,4,39930,3216,1,0.806691355,1,18,1
2016,79,16,4,1,1,0,1,3,101640,3216,1,1.337215551,1,70,0
2016,60,12,1,2,1,1,2,,101640,3216,1,1.967198281,1,60,
2016,51,18,4,1,1,1,2,3,163843.847,3216,1,0.95542548,1,50,0
2016,42,12,1,2,1,4,2,5,49005,3216,1,0.949302198,1,40,1
